timestamp,station,line,is_weekend,hour,time_slot,day_type,entry_flow,exit_flow,platform_passengers,outdoor_temp,outdoor_rh,solar_radiation,platform_temp,platform_rh,co2,people_load_kw,fresh_air_load_kw,envelope_load_kw,equipment_load_kw,total_cooling_load_kw,chiller_load_kw,fan_power_kw,pump_power_kw,hour_decimal,day_of_week,is_weekend_numeric,hour_sin,hour_cos,day_sin,day_cos,load_lag_1,load_lag_4,load_lag_8,load_lag_96
2025-07-01 02:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,2,late_night,weekday_medium,0,0,3,25.62,78.44,0,24.64,65.01,473.1,0.32,1.26,72,48,112.06,122.52,16.54,15.89,2.5,3,0,0.608761429008721,0.793353340291235,0.433883739117558,-0.900968867902419,119.49,109.01,96.81,82.57
2025-07-01 02:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,2,late_night,weekday_medium,0,0,3,24.57,79.26,0,24.44,64.11,467.2,0.32,0.44,72,48,99.36,96.04,16.54,15.96,2.75,3,0,0.659345815100069,0.751839807478977,0.433883739117558,-0.900968867902419,112.06,101.96,117.43,82.57
2025-07-01 03:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,3,late_night,weekday_medium,4,20,3,25.37,88.25,0,24.39,68.1,505.3,0.32,1.13,72,48.29,100.55,126.4,16.67,16.9,3,3,0,0.707106781186547,0.707106781186548,0.433883739117558,-0.900968867902419,99.36,107.78,99.75,82.57
2025-07-01 03:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,3,late_night,weekday_medium,0,0,3,25.29,79.21,0,24.1,64.35,450.5,0.32,1.01,72,48,108.34,92.12,17.16,13.84,3.25,3,0,0.751839807478977,0.659345815100069,0.433883739117558,-0.900968867902419,100.55,119.49,98.35,82.57
2025-07-01 03:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,3,late_night,weekday_medium,0,0,3,26.33,88.57,18.51,25.07,65.86,463.6,0.32,1.82,72.26,48,101.71,89.26,16.54,16.18,3.5,3,0,0.793353340291235,0.608761429008721,0.433883739117558,-0.900968867902419,108.34,112.06,109.01,82.57
2025-07-01 03:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,3,late_night,weekday_medium,2,2,3,26.63,77.22,0,25.3,64.98,502.7,0.32,2.11,72,48.05,106.26,100.17,16.92,14.56,3.75,3,0,0.831469612302545,0.555570233019602,0.433883739117558,-0.900968867902419,101.71,99.36,101.96,82.57
2025-07-01 04:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,4,late_night,weekday_medium,0,0,3,25.9,82.26,7.02,24.99,63.94,538.7,0.32,1.48,72.1,48,121.86,86.97,17.78,15.22,4,3,0,0.866025403784439,0.5,0.433883739117558,-0.900968867902419,106.26,100.55,107.78,82.57
2025-07-01 04:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,4,late_night,weekday_medium,0,7,3,26.02,78.34,22.85,24.58,64.76,420,0.32,1.57,72.32,48.08,107.51,90.52,16.54,15.06,4.25,3,0,0.896872741532688,0.442288690219001,0.433883739117558,-0.900968867902419,121.86,108.34,119.49,82.57
2025-07-01 04:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,4,late_night,weekday_medium,0,11,3,25.71,77.56,0,25.22,64.46,434.1,0.32,1.33,72,48.13,106.29,97.49,16.54,14.17,4.5,3,0,0.923879532511287,0.38268343236509,0.433883739117558,-0.900968867902419,107.51,101.71,112.06,82.57
2025-07-01 04:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,4,late_night,weekday_medium,3,31,5,26.02,89.53,19.72,24.42,65.65,445.2,0.52,1.64,72.28,48.41,114.52,113.13,17.25,17.25,4.75,3,0,0.946930129495106,0.321439465303162,0.433883739117558,-0.900968867902419,106.29,106.26,99.36,82.57
2025-07-01 05:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,5,late_night,weekday_medium,16,5,6,25.58,85.99,0,24.9,67.01,420,0.63,1.5,72,48.25,100.95,101.53,16.72,17.41,5,3,0,0.965925826289068,0.258819045102521,0.433883739117558,-0.900968867902419,114.52,121.86,100.55,82.57
2025-07-01 05:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,5,late_night,weekday_medium,20,31,10,27.02,86.34,25.03,24.22,67.13,463,1.05,2.99,72.35,48.61,117.1,90.81,18.09,15.32,5.25,3,0,0.98078528040323,0.195090322016128,0.433883739117558,-0.900968867902419,100.95,107.51,108.34,82.57
2025-07-01 05:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,5,late_night,weekday_medium,7,0,10,26.52,86.72,25.78,24.62,65.07,480,1.05,2.15,72.36,48.08,116.61,78.97,16.68,14.54,5.5,3,0,0.99144486137381,0.130526192220052,0.433883739117558,-0.900968867902419,117.1,106.29,101.71,82.57
2025-07-01 05:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,5,late_night,weekday_medium,0,0,7,27.37,84.66,0,24.63,64.93,478.2,0.74,2.63,72,48,123.58,102.54,17.14,15.79,5.75,3,0,0.997858923238603,0.0654031292301433,0.433883739117558,-0.900968867902419,116.61,114.52,106.26,82.57
2025-07-01 06:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,6,late_night,weekday_medium,53,0,10,27.94,79.68,0,25.37,63.83,453.6,1.05,5.26,72,48.64,122.34,98.1,17.1,12.73,6,3,0,1,6.12323399573677e-17,0.433883739117558,-0.900968867902419,123.58,100.95,121.86,82.57
2025-07-01 06:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,6,late_night,weekday_medium,27,6,8,28.32,86.03,61.48,25.1,65.25,478.2,0.84,4.6,74.34,48.4,107.77,129.81,16.84,14.98,6.25,3,0,0.997858923238603,-0.0654031292301431,0.433883739117558,-0.900968867902419,122.34,117.1,107.51,82.57
2025-07-01 06:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,6,late_night,weekday_medium,23,22,11,27.05,80.33,113.94,24.97,65.89,423.5,1.16,3.12,73.6,48.54,105.17,115.78,16.84,14.02,6.5,3,0,0.99144486137381,-0.130526192220052,0.433883739117558,-0.900968867902419,107.77,116.61,106.29,82.57
2025-07-01 06:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,6,late_night,weekday_medium,65,0,17,28.53,79.25,141.22,25.44,63.45,518.6,1.78,6.62,76.4,48.78,118.4,107.99,18.35,16.15,6.75,3,0,0.98078528040323,-0.195090322016128,0.433883739117558,-0.900968867902419,105.17,123.58,114.52,82.57
2025-07-01 07:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,7,morning_peak,weekday_medium,42,38,20,28.84,80.69,168.38,25.42,63.71,497,2.1,5.92,78.24,48.96,135.33,108.83,18.47,16.38,7,3,0,0.965925826289068,-0.258819045102521,0.433883739117558,-0.900968867902419,118.4,122.34,100.95,82.57
2025-07-01 07:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,7,morning_peak,weekday_medium,34,34,23,29.04,78.57,150.07,25.03,65.23,466.6,2.42,5.73,78.88,48.82,127.82,128.95,17.08,16.98,7.25,3,0,0.946930129495106,-0.321439465303162,0.433883739117558,-0.900968867902419,135.33,107.77,117.1,82.57
2025-07-01 07:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,7,morning_peak,weekday_medium,37,33,25,29.7,81.63,200.18,25.18,64.57,479.1,2.62,6.66,82.61,48.84,146.61,104.99,18.64,17.57,7.5,3,0,0.923879532511287,-0.38268343236509,0.433883739117558,-0.900968867902419,127.82,105.17,116.61,82.57
2025-07-01 07:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,7,morning_peak,weekday_medium,75,37,29,29.94,77.28,291.04,25.15,63.36,479.2,3.04,9.3,84.98,49.34,157.11,134.17,18.36,18.14,7.75,3,0,0.896872741532688,-0.442288690219001,0.433883739117558,-0.900968867902419,146.61,118.4,123.58,82.57
2025-07-01 08:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,8,morning_peak,weekday_medium,41,67,31,30.25,77.07,272.76,25.22,62.45,528,3.26,7.56,86.16,49.3,119.79,141.57,17.24,16.23,8,3,0,0.866025403784439,-0.5,0.433883739117558,-0.900968867902419,157.11,135.33,122.34,82.57
2025-07-01 08:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,8,morning_peak,weekday_medium,46,30,32,29.8,75.77,313.89,25.21,62.64,477.1,3.36,7.33,84.68,48.91,138.04,141.78,18.76,17.84,8.25,3,0,0.831469612302545,-0.555570233019602,0.433883739117558,-0.900968867902419,119.79,127.82,107.77,82.57
2025-07-01 08:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,8,morning_peak,weekday_medium,48,46,34,29.73,71.94,383.93,25.44,65.34,546.8,3.57,7.36,85.34,49.13,153.46,120.23,18.57,16.96,8.5,3,0,0.793353340291235,-0.608761429008721,0.433883739117558,-0.900968867902419,138.04,146.61,105.17,82.57
2025-07-01 08:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,8,morning_peak,weekday_medium,71,112,40,30.85,72.89,408.42,25.25,62.45,499.6,4.2,10.44,90.81,50.2,160.02,139.43,18.14,16.21,8.75,3,0,0.751839807478977,-0.659345815100069,0.433883739117558,-0.900968867902419,153.46,157.11,118.4,82.57
2025-07-01 09:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,9,daytime,weekday_medium,152,97,53,31.34,77.75,464.14,25.76,64.93,558.3,5.56,17.44,93.86,50.99,166.82,132.5,19.05,18.97,9,3,0,0.707106781186548,-0.707106781186547,0.433883739117558,-0.900968867902419,160.02,119.79,135.33,82.57
2025-07-01 09:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,9,daytime,weekday_medium,146,144,71,31.57,76.64,468.82,25.98,64.76,644.2,7.46,17.51,94.98,51.48,199.62,157.75,21.29,20.46,9.25,3,0,0.659345815100069,-0.751839807478977,0.433883739117558,-0.900968867902419,166.82,138.04,127.82,82.57
2025-07-01 09:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,9,daytime,weekday_medium,192,198,97,31.39,76.73,510.92,25.39,62.37,621.7,10.18,20.66,94.75,52.68,190.6,168.52,19.39,18.55,9.5,3,0,0.608761429008721,-0.793353340291235,0.433883739117558,-0.900968867902419,199.62,153.46,146.61,82.57
2025-07-01 09:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,9,daytime,weekday_medium,184,211,116,31.25,81.48,488.01,25.71,65.14,604.5,12.18,19.66,93.79,52.74,212.31,163.48,21.28,19.67,9.75,3,0,0.555570233019603,-0.831469612302545,0.433883739117558,-0.900968867902419,190.6,160.02,157.11,82.57
2025-07-01 10:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,10,daytime,weekday_medium,231,235,135,31.76,72.56,547.3,25.5,63.35,668.6,14.18,24.88,96.97,53.59,226.74,188.13,21.35,20.78,10,3,0,0.5,-0.866025403784439,0.433883739117558,-0.900968867902419,212.31,166.82,119.79,82.57
2025-07-01 10:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,10,daytime,weekday_medium,275,247,155,31.92,79.26,606.52,26.15,62.1,725.5,16.27,29.06,98.54,54.26,253.03,190.29,22.94,21.75,10.25,3,0,0.442288690219002,-0.896872741532688,0.433883739117558,-0.900968867902419,226.74,199.62,138.04,82.57
2025-07-01 10:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,10,daytime,weekday_medium,302,305,174,33.03,69.76,577.3,26.34,64.18,713,18.27,35.68,103.23,55.28,256.23,221.37,21.56,20.69,10.5,3,0,0.38268343236509,-0.923879532511287,0.433883739117558,-0.900968867902419,253.03,190.6,153.46,82.57
2025-07-01 10:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,10,daytime,weekday_medium,334,343,199,31.82,71.45,592.45,25.7,62.94,774,20.9,33.54,97.88,56.12,273.83,248.98,23.3,19.92,10.75,3,0,0.321439465303162,-0.946930129495106,0.433883739117558,-0.900968867902419,256.23,212.31,160.02,82.57
2025-07-01 11:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,11,daytime,weekday_medium,332,310,214,33,74.42,558.92,26.39,65.17,844.1,22.47,38.39,102.82,55.7,298.8,274.79,24.05,23.63,11,3,0,0.258819045102521,-0.965925826289068,0.433883739117558,-0.900968867902419,273.83,226.74,166.82,82.57
2025-07-01 11:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,11,daytime,weekday_medium,334,308,225,33.01,72.36,595.16,26.32,64.27,824.9,23.62,38.63,103.38,55.7,281.93,284.73,22.21,18.47,11.25,3,0,0.195090322016128,-0.98078528040323,0.433883739117558,-0.900968867902419,298.8,253.03,199.62,82.57
2025-07-01 11:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,11,daytime,weekday_medium,355,317,230,32.24,71.22,613.13,26.3,65.36,862.3,24.15,37.16,100.1,56.06,292.72,278.35,23.32,22.97,11.5,3,0,0.130526192220052,-0.99144486137381,0.433883739117558,-0.900968867902419,281.93,256.23,190.6,82.57
2025-07-01 11:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,11,daytime,weekday_medium,343,338,231,32.93,68.07,664.89,26.21,61.82,933.2,24.26,39.12,103.98,56.17,310.05,310.98,23.75,23.17,11.75,3,0,0.0654031292301431,-0.997858923238603,0.433883739117558,-0.900968867902419,292.72,273.83,212.31,82.57
2025-07-01 12:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,12,daytime,weekday_medium,376,329,236,32.2,70.33,631.02,26.41,61.44,987.2,24.78,38.76,100.14,56.46,292.69,318.21,22.72,19.65,12,3,0,1.22464679914735e-16,-1,0.433883739117558,-0.900968867902419,310.05,298.8,226.74,82.57
2025-07-01 12:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,12,daytime,weekday_medium,367,351,243,33.56,69.66,641.45,26.54,64.39,913.4,25.52,44.31,106.57,56.62,312.9,290.17,24.34,21.6,12.25,3,0,-0.0654031292301429,-0.997858923238603,0.433883739117558,-0.900968867902419,292.69,281.93,253.03,82.57
2025-07-01 12:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,12,daytime,weekday_medium,344,361,246,33.14,70,684.13,26.11,61.65,900.3,25.83,40.13,105.2,56.46,294.63,319.57,22.55,21.11,12.5,3,0,-0.130526192220052,-0.99144486137381,0.433883739117558,-0.900968867902419,312.9,292.72,256.23,82.57
2025-07-01 12:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,12,daytime,weekday_medium,373,333,248,33.72,69.22,621.57,26.37,60.83,946.9,26.04,45.64,107,56.47,306.11,309.1,23.75,22.5,12.75,3,0,-0.195090322016128,-0.980785280403231,0.433883739117558,-0.900968867902419,294.63,310.05,273.83,82.57
2025-07-01 13:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,13,daytime,weekday_medium,360,364,250,33.96,68.7,697.02,26.42,63.49,955.4,26.25,45.42,109.18,56.69,326.1,323.49,24.34,23.65,13,3,0,-0.258819045102521,-0.965925826289068,0.433883739117558,-0.900968867902419,306.11,292.69,298.8,82.57
2025-07-01 13:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,13,daytime,weekday_medium,358,370,251,32.96,67.82,698.01,25.98,64.04,920,26.36,40.67,104.59,56.74,320.56,331.68,22.73,19.65,13.25,3,0,-0.321439465303162,-0.946930129495106,0.433883739117558,-0.900968867902419,326.1,312.9,281.93,82.57
2025-07-01 13:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,13,daytime,weekday_medium,354,354,251,32.97,69.64,525.45,25.96,62.2,962.1,26.36,40.34,102.22,56.5,291.1,316.54,22.7,19.97,13.5,3,0,-0.38268343236509,-0.923879532511287,0.433883739117558,-0.900968867902419,320.56,294.63,292.72,82.57
2025-07-01 13:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,13,daytime,weekday_medium,340,324,247,34.36,62.32,641.8,26.19,63.95,964.9,25.94,45.06,110.24,55.97,304.89,307.42,23.63,20.04,13.75,3,0,-0.442288690219001,-0.896872741532688,0.433883739117558,-0.900968867902419,291.1,306.11,310.05,82.57
2025-07-01 14:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,14,daytime,weekday_medium,343,325,242,33.6,65.02,582.1,26.54,59.64,988.6,25.41,42.07,105.92,56.02,307.92,338.42,22.73,22.03,14,3,0,-0.5,-0.866025403784439,0.433883739117558,-0.900968867902419,304.89,326.1,292.69,82.57
2025-07-01 14:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,14,daytime,weekday_medium,325,332,236,32.45,68.83,600.46,25.76,62.97,946.8,24.78,35.44,100.89,55.88,266.45,339.93,22.26,18.59,14.25,3,0,-0.555570233019602,-0.831469612302545,0.433883739117558,-0.900968867902419,307.92,320.56,312.9,82.57
2025-07-01 14:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,14,daytime,weekday_medium,341,307,231,33.97,66.24,545.35,26.41,64.73,962.4,24.26,43.48,107.1,55.78,304.89,325.67,25.42,23.66,14.5,3,0,-0.608761429008721,-0.793353340291235,0.433883739117558,-0.900968867902419,266.45,291.1,294.63,82.57
2025-07-01 14:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,14,daytime,weekday_medium,336,267,225,33.52,67,588.25,26.25,63.02,971.6,23.62,41.01,105.62,55.24,310.2,324.57,22.65,20.71,14.75,3,0,-0.659345815100069,-0.751839807478977,0.433883739117558,-0.900968867902419,304.89,304.89,306.11,82.57
2025-07-01 15:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,15,daytime,weekday_medium,305,308,221,34.35,67.08,533.84,26.59,62.57,951.7,23.2,41.2,108.66,55.36,297.93,314.86,21.9,23.04,15,3,0,-0.707106781186547,-0.707106781186548,0.433883739117558,-0.900968867902419,310.2,307.92,326.1,82.57
2025-07-01 15:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,15,daytime,weekday_medium,295,290,214,33.94,68.66,472,26.13,61.37,933.7,22.47,38.54,105.93,55.02,298.05,303.44,21.73,21,15.25,3,0,-0.751839807478977,-0.659345815100069,0.433883739117558,-0.900968867902419,297.93,266.45,320.56,82.57
2025-07-01 15:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,15,daytime,weekday_medium,308,285,209,33.81,67.24,493.32,26,65.52,924.1,21.94,39.39,105.65,55.12,282.78,335.67,21.78,22.78,15.5,3,0,-0.793353340291235,-0.608761429008721,0.433883739117558,-0.900968867902419,298.05,304.89,291.1,82.57
2025-07-01 15:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,15,daytime,weekday_medium,297,242,204,32.93,68.94,542.54,26.88,62.54,939.4,21.42,34.81,102.26,54.47,261.86,316.88,21.62,22.26,15.75,3,0,-0.831469612302545,-0.555570233019602,0.433883739117558,-0.900968867902419,282.78,310.2,304.89,82.57
2025-07-01 16:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,16,daytime,weekday_medium,239,242,192,32.2,65.89,471.95,26.31,63.87,892.6,20.16,26.96,97.91,53.77,242.93,293.06,20.96,20.06,16,3,0,-0.866025403784438,-0.5,0.433883739117558,-0.900968867902419,261.86,297.93,307.92,82.57
2025-07-01 16:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,16,daytime,weekday_medium,249,217,182,32.06,69.85,387.9,26.42,66.1,832.1,19.11,27.35,96.09,53.59,233.26,300.66,20.92,20.06,16.25,3,0,-0.896872741532688,-0.442288690219001,0.433883739117558,-0.900968867902419,242.93,298.05,266.45,82.57
2025-07-01 16:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,16,daytime,weekday_medium,214,232,169,33.87,71.75,308.8,26.08,63.32,874.7,17.74,29.86,103.31,53.35,231.91,256.06,20.45,21.13,16.5,3,0,-0.923879532511287,-0.38268343236509,0.433883739117558,-0.900968867902419,233.26,282.78,304.89,82.57
2025-07-01 16:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,16,daytime,weekday_medium,197,170,154,33.51,68.83,270.73,26.58,62.34,860.2,16.17,27.09,101.13,52.4,197.61,257.44,20.12,18.36,16.75,3,0,-0.946930129495106,-0.321439465303162,0.433883739117558,-0.900968867902419,231.91,261.86,310.2,82.57
2025-07-01 17:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,17,evening_peak,weekday_medium,156,124,136,32.77,69.73,330.19,26.58,60.63,773.1,14.28,21.21,98.58,51.36,199.18,228.2,19.66,19.01,17,3,0,-0.965925826289068,-0.258819045102521,0.433883739117558,-0.900968867902419,197.61,242.93,297.93,82.57
2025-07-01 17:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,17,evening_peak,weekday_medium,160,102,119,32.82,76.23,247.42,26.11,66.68,748.8,12.5,21.7,97.64,51.14,180.21,219.93,19.37,17.04,17.25,3,0,-0.98078528040323,-0.195090322016129,0.433883739117558,-0.900968867902419,199.18,233.26,298.05,82.57
2025-07-01 17:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,17,evening_peak,weekday_medium,94,105,97,32.67,68.93,235.29,25.66,64.79,779.5,10.18,15.31,96.75,50.39,152.72,218.34,18.51,16.22,17.5,3,0,-0.99144486137381,-0.130526192220052,0.433883739117558,-0.900968867902419,180.21,231.91,282.78,82.57
2025-07-01 17:45:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,17,evening_peak,weekday_medium,109,75,81,31.61,69.44,179.33,25.71,60.76,724.1,8.5,14.65,91.14,50.21,169.16,188.93,19.77,19.37,17.75,3,0,-0.997858923238603,-0.0654031292301427,0.433883739117558,-0.900968867902419,152.72,197.61,261.86,82.57
2025-07-01 18:00:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,18,evening_peak,weekday_medium,30,62,64,31.41,72.97,185.47,26.23,62.68,628.9,6.72,8.11,90.28,49.1,134.76,174.19,17.54,15.71,18,3,0,-1,-1.83697019872103e-16,0.433883739117558,-0.900968867902419,169.16,199.18,242.93,82.57
2025-07-01 18:15:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,18,evening_peak,weekday_medium,35,41,48,31.69,66.48,121.28,25.49,62.26,654.7,5.04,8.83,90.69,48.91,141.97,154.26,17.97,17.57,18.25,3,0,-0.997858923238604,0.0654031292301424,0.433883739117558,-0.900968867902419,134.76,180.21,233.26,82.57
2025-07-01 18:30:00,Dongjiekou Station,Fuzhou Metro Line 1/Line 4 Interchange,False,18,evening_peak,weekday_medium,40,20,36,32.88,68.9,62.42,26,62.61,603.3,3.78,10.65,95.31,48.72,132.95,135.16,17.29,16.28,18.5,3,0,-0.99144486137381,0.130526192220051,0.433883739117558,-0.900968867902419,141.97,152.72,231.91,82.57
